frequency,intensity
5535,8.790429
5540,8.312377
5545,8.627568
5550,8.611075
5555,8.170019
5560,8.175107
5565,8.749951
5570,7.265592
5575,7.768625
5580,6.225741
5585,7.532574
5590,5.924913
5595,7.476595
5600,6.711253
5605,7.107447
5610,6.062092
5615,7.057328
5620,7.635857
5625,7.584921
5630,7.273548
5635,7.401522
5640,8.286311
5645,8.167805
5650,7.438788
5655,7.627374
5660,7.721623
5665,8.295516
5670,7.711363
5675,7.198185
5680,8.579301
5685,8.987262
5690,9.024651
5695,9.665962
5700,8.152777
5705,8.665333
5710,8.040522
5715,9.090382
5720,8.789036
5725,8.446067
5730,8.664091
5735,8.03551
5740,7.670573
5745,9.187394
5750,8.500757
5755,7.66088
5760,6.581746
5765,7.248076
5770,7.568932
5775,7.12295
5780,7.49763
5785,7.484103
5790,6.495538
5795,6.13173
5800,6.023983
5805,6.011503
5810,6.829849
5815,5.955079
5820,5.154349
5825,6.591696
5830,6.293061
5835,6.145078
5840,5.285112
5845,7.45404
5850,7.302213
5855,6.331246
5860,7.637715
5865,8.120198
5870,11.217061
5875,17.339223
5880,28.950897
5885,38.544446
5890,41.896308
5895,38.175486
5900,30.063033
5905,18.915075
5910,12.241982
5915,10.004272
5920,9.152799
5925,8.263395
5930,7.404898
5935,7.737244
5940,8.57159
5945,8.46233
5950,6.766017
5955,6.897441
5960,6.881448
5965,7.328207
5970,8.599384
5975,6.80066
5980,6.853608
5985,6.131103
5990,8.178634
5995,5.972219
6000,5.915555
