frequency,intensity
5535,6.978783
5540,6.584547
5545,6.697508
5550,6.804532
5555,6.36889
5560,6.6473
5565,7.487049
5570,5.028824
5575,6.096796
5580,4.424552
5585,5.965577
5590,4.380394
5595,5.864447
5600,5.105904
5605,5.078821
5610,3.851635
5615,5.659171
5620,6.126807
5625,5.555705
5630,5.78421
5635,5.762039
5640,5.895597
5645,6.584268
5650,5.401113
5655,6.10807
5660,5.757607
5665,6.31657
5670,5.539387
5675,5.346005
5680,7.024337
5685,7.025611
5690,6.776736
5695,8.382318
5700,6.797127
5705,7.03158
5710,6.111058
5715,6.998614
5720,6.594393
5725,6.780536
5730,7.177093
5735,5.980226
5740,5.870496
5745,7.320556
5750,6.638999
5755,5.98172
5760,5.285727
5765,5.294678
5770,5.973642
5775,5.585244
5780,5.629153
5785,5.64825
5790,4.372347
5795,4.591592
5800,4.096054
5805,4.053869
5810,5.04606
5815,3.948306
5820,3.103165
5825,4.719938
5830,4.85132
5835,4.295584
5840,3.612125
5845,5.300577
5850,5.032865
5855,4.969303
5860,5.741749
5865,5.949345
5870,9.391535
5875,15.685585
5880,26.734625
5885,36.531807
5890,40.158862
5895,36.153211
5900,28.455178
5905,17.346996
5910,10.548705
5915,8.100712
5920,7.341608
5925,6.310856
5930,5.573428
5935,6.013939
5940,6.699157
5945,6.897082
5950,5.59193
5955,4.965464
5960,5.164211
5965,5.726765
5970,6.954898
5975,4.943257
5980,4.937911
5985,4.573408
5990,6.529403
5995,4.294458
6000,3.921588
